GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021700033,643,201142,Kevin Durant,1610612744,Golden State Warriors,4,3,45,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,67,122,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700033,653,201142,Kevin Durant,1610612744,Golden State Warriors,4,2,46,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700033,663,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700033,672,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,9,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,246,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700033,677,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700033,696,1626188,Quinn Cook,1610612744,Golden State Warriors,4,0,11,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,7,116,1,1,20171021,MEM,GSW
Shot Chart Detail,0021700045,7,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,57,150,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,21,203110,Draymond Green,1610612744,Golden State Warriors,1,10,35,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,0,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,58,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,154,148,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,35,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,209,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,39,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,226,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,51,201142,Kevin Durant,1610612744,Golden State Warriors,1,7,31,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-7,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,60,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,41,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,8,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,63,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,11,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,131,37,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,161,1628395,Jordan Bell,1610612744,Golden State Warriors,1,1,44,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,14,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,164,201156,Nick Young,1610612744,Golden State Warriors,1,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-226,105,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,167,2738,Andre Iguodala,1610612744,Golden State Warriors,1,1,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,115,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,176,1628395,Jordan Bell,1610612744,Golden State Warriors,1,0,6,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,15,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,195,2561,David West,1610612744,Golden State Warriors,2,11,31,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,206,2733,Shaun Livingston,1610612744,Golden State Warriors,2,10,27,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,-1,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,222,201142,Kevin Durant,1610612744,Golden State Warriors,2,9,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,110,72,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,234,201142,Kevin Durant,1610612744,Golden State Warriors,2,8,47,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,34,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,267,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,59,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-5,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,276,2733,Shaun Livingston,1610612744,Golden State Warriors,2,6,29,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,24,122,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,314,2738,Andre Iguodala,1610612744,Golden State Warriors,2,4,3,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,318,2738,Andre Iguodala,1610612744,Golden State Warriors,2,3,37,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,323,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,19,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,345,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-136,204,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,377,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-54,200,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,383,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,173,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,389,203110,Draymond Green,1610612744,Golden State Warriors,3,9,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,395,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-47,122,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,403,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,8,57,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,408,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,239,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,419,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,207,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,441,203110,Draymond Green,1610612744,Golden State Warriors,3,5,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,16,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,456,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,43,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-19,123,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,474,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,44,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,490,203110,Draymond Green,1610612744,Golden State Warriors,3,2,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,118,214,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,520,201142,Kevin Durant,1610612744,Golden State Warriors,3,0,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,147,80,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,524,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,155,157,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,539,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,258,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,558,201142,Kevin Durant,1610612744,Golden State Warriors,4,10,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,231,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,569,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,38,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-58,101,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,581,2738,Andre Iguodala,1610612744,Golden State Warriors,4,8,15,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,592,2733,Shaun Livingston,1610612744,Golden State Warriors,4,7,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,31,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,606,2733,Shaun Livingston,1610612744,Golden State Warriors,4,6,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,113,58,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,621,2561,David West,1610612744,Golden State Warriors,4,5,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,65,173,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,635,201580,JaVale McGee,1610612744,Golden State Warriors,4,4,51,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,665,1628395,Jordan Bell,1610612744,Golden State Warriors,4,2,43,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,26,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,677,201156,Nick Young,1610612744,Golden State Warriors,4,1,24,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,49,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,690,201156,Nick Young,1610612744,Golden State Warriors,4,0,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,35,260,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700045,693,201156,Nick Young,1610612744,Golden State Warriors,4,0,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,36,256,1,1,20171023,DAL,GSW
Shot Chart Detail,0021700063,11,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-35,71,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,34,203110,Draymond Green,1610612744,Golden State Warriors,1,9,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,207,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,38,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,9,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,5,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,43,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,39,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,1,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,82,203110,Draymond Green,1610612744,Golden State Warriors,1,6,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,86,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,181,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,112,1627775,Patrick McCaw,1610612744,Golden State Warriors,1,4,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,128,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,79,165,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,149,1628395,Jordan Bell,1610612744,Golden State Warriors,1,1,20,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,163,203110,Draymond Green,1610612744,Golden State Warriors,1,0,3,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,191,202691,Klay Thompson,1610612744,Golden State Warriors,2,10,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,143,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,198,2561,David West,1610612744,Golden State Warriors,2,9,38,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,13,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,205,201142,Kevin Durant,1610612744,Golden State Warriors,2,8,53,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,44,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,211,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,103,154,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,216,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,35,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,246,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,214,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,252,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,6,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,262,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,226,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,286,203110,Draymond Green,1610612744,Golden State Warriors,2,3,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-30,97,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,289,201142,Kevin Durant,1610612744,Golden State Warriors,2,2,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-117,142,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,324,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,163,146,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,335,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,49,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-226,111,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,339,201142,Kevin Durant,1610612744,Golden State Warriors,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-90,236,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,343,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,13,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,352,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,128,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,24,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,370,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,131,52,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,404,1627775,Patrick McCaw,1610612744,Golden State Warriors,3,4,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,409,1628395,Jordan Bell,1610612744,Golden State Warriors,3,4,14,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,25,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,426,1628395,Jordan Bell,1610612744,Golden State Warriors,3,3,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,19,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,429,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,455,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,17,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-13,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,458,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,164,234,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,482,201142,Kevin Durant,1610612744,Golden State Warriors,4,11,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,136,36,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,486,2561,David West,1610612744,Golden State Warriors,4,11,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,491,2561,David West,1610612744,Golden State Warriors,4,10,32,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,504,2561,David West,1610612744,Golden State Warriors,4,8,54,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,539,201142,Kevin Durant,1610612744,Golden State Warriors,4,6,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-22,164,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,591,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,36,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,604,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,27,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,608,201142,Kevin Durant,1610612744,Golden State Warriors,4,1,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,214,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700063,613,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-90,243,1,1,20171025,GSW,TOR
Shot Chart Detail,0021700075,7,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-94,148,1,1,20171027,GSW,WAS
Shot Chart Detail,0021700075,11,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,13,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,42,1,1,20171027,GSW,WAS
Shot Chart Detail,0021700075,29,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,49,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-34,120,1,1,20171027,GSW,WAS
Shot Chart Detail,0021700075,33,203110,Draymond Green,1610612744,Golden State Warriors,1,9,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20171027,GSW,WAS
